"","Source","Station","Latitude","Longitude","Date","Datetime","Depth","Tide","Microcystis","Secchi","Secchi_estimated","Temperature","Temperature_bottom","Conductivity","MonthYear","Year","StationID","Month","Season","Salinity","Salinity_bottom","uniqueval"
"1165","FMWT","804",38.02308,-121.79868,2017-09-11,2017-09-11 15:49:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-09-01,2017,"FMWT 804",9,"Fall",NA,NA,"804 2017-09-11"
"1166","FMWT","519",38.07378,-121.94725,2017-09-12,2017-09-12 10:12:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-09-01,2017,"FMWT 519",9,"Fall",NA,NA,"519 2017-09-12"
"1167","FMWT","508",38.04813,-121.91492,2017-09-12,2017-09-12 11:21:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-09-01,2017,"FMWT 508",9,"Fall",NA,NA,"508 2017-09-12"
"1168","FMWT","513",38.0592,-121.86842,2017-09-12,2017-09-12 13:39:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-09-01,2017,"FMWT 513",9,"Fall",NA,NA,"513 2017-09-12"
"1169","FMWT","608",38.0887,-121.88332,2017-09-12,2017-09-12 14:08:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-09-01,2017,"FMWT 608",9,"Fall",NA,NA,"608 2017-09-12"
"1170","FMWT","704",38.07087,-121.77892,2017-09-13,2017-09-13 09:02:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-09-01,2017,"FMWT 704",9,"Fall",NA,NA,"704 2017-09-13"
"1171","FMWT","706",38.0903,-121.74,2017-09-13,2017-09-13 10:02:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-09-01,2017,"FMWT 706",9,"Fall",NA,NA,"706 2017-09-13"
"1172","FMWT","707",38.11397,-121.70797,2017-09-13,2017-09-13 10:24:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-09-01,2017,"FMWT 707",9,"Fall",NA,NA,"707 2017-09-13"
"1173","FMWT","711",38.17595,-121.67028,2017-09-13,2017-09-13 12:34:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-09-01,2017,"FMWT 711",9,"Fall",NA,NA,"711 2017-09-13"
"1174","FMWT","716",38.23787,-121.68438,2017-09-13,2017-09-13 14:02:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-09-01,2017,"FMWT 716",9,"Fall",NA,NA,"716 2017-09-13"
"1175","FMWT","721",38.26815,-121.70277,2017-09-13,2017-09-13 14:23:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-09-01,2017,"FMWT 721",9,"Fall",NA,NA,"721 2017-09-13"
"1176","FMWT","723",38.23615,-121.67348,2017-09-14,2017-09-14 08:34:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-09-01,2017,"FMWT 723",9,"Fall",NA,NA,"723 2017-09-14"
"1177","FMWT","719",38.33428,-121.64733,2017-09-14,2017-09-14 09:45:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-09-01,2017,"FMWT 719",9,"Fall",NA,NA,"719 2017-09-14"
"1178","FMWT","797",38.40462,-121.6156,2017-09-14,2017-09-14 10:45:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-09-01,2017,"FMWT 797",9,"Fall",NA,NA,"797 2017-09-14"
"1179","FMWT","796",38.47387,-121.5844,2017-09-14,2017-09-14 11:43:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-09-01,2017,"FMWT 796",9,"Fall",NA,NA,"796 2017-09-14"
"1180","FMWT","795",38.5377,-121.58468,2017-09-14,2017-09-14 12:32:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-09-01,2017,"FMWT 795",9,"Fall",NA,NA,"795 2017-09-14"
"1181","FMWT","809",38.0512,-121.69305,2017-09-18,2017-09-18 09:20:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-09-01,2017,"FMWT 809",9,"Fall",NA,NA,"809 2017-09-18"
"1182","FMWT","910",38.00228,-121.45037,2017-09-18,2017-09-18 14:56:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-09-01,2017,"FMWT 910",9,"Fall",NA,NA,"910 2017-09-18"
"1183","FMWT","906",38.05412,-121.51653,2017-09-18,2017-09-18 12:49:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-09-01,2017,"FMWT 906",9,"Fall",NA,NA,"906 2017-09-18"
"1184","FMWT","912",37.96883,-121.37172,2017-09-18,2017-09-18 13:48:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-09-01,2017,"FMWT 912",9,"Fall",NA,NA,"912 2017-09-18"
"1185","FMWT","919",38.10572,-121.49525,2017-09-19,2017-09-19 07:55:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-09-01,2017,"FMWT 919",9,"Fall",NA,NA,"919 2017-09-19"
"1186","FMWT","815",38.0913,-121.57587,2017-09-19,2017-09-19 12:29:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-09-01,2017,"FMWT 815",9,"Fall",NA,NA,"815 2017-09-19"
"1187","FMWT","812",38.08792,-121.64883,2017-09-19,2017-09-19 13:52:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-09-01,2017,"FMWT 812",9,"Fall",NA,NA,"812 2017-09-19"
"1188","FMWT","405",38.03353,-122.15815,2017-10-04,2017-10-04 08:57:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 405",10,"Fall",NA,NA,"405 2017-10-04"
"1189","FMWT","411",38.06117,-122.06828,2017-10-04,2017-10-04 11:25:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 411",10,"Fall",NA,NA,"411 2017-10-04"
"1190","FMWT","501",38.06167,-122.01955,2017-10-04,2017-10-04 12:55:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 501",10,"Fall",NA,NA,"501 2017-10-04"
"1191","FMWT","501",38.06167,-122.01955,2017-10-04,2017-10-04 11:55:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 501",10,"Fall",NA,NA,"501 2017-10-04"
"1192","FMWT","504",38.05945,-121.9767,2017-10-04,2017-10-04 14:16:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 504",10,"Fall",NA,NA,"504 2017-10-04"
"1193","FMWT","416",38.0702,-122.09415,2017-10-05,2017-10-05 09:28:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 416",10,"Fall",NA,NA,"416 2017-10-05"
"1194","FMWT","418",38.09383,-122.06973,2017-10-05,2017-10-05 10:23:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 418",10,"Fall",NA,NA,"418 2017-10-05"
"1195","FMWT","602",38.11783,-122.04183,2017-10-05,2017-10-05 11:28:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 602",10,"Fall",NA,NA,"602 2017-10-05"
"1196","FMWT","606",38.1698,-122.02177,2017-10-05,2017-10-05 13:19:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 606",10,"Fall",NA,NA,"606 2017-10-05"
"1197","FMWT","802",38.03528,-121.83875,2017-10-05,2017-10-05 14:44:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 802",10,"Fall",NA,NA,"802 2017-10-05"
"1198","FMWT","804",38.02308,-121.79868,2017-10-05,2017-10-05 15:09:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 804",10,"Fall",NA,NA,"804 2017-10-05"
"1199","FMWT","519",38.07378,-121.94725,2017-10-09,2017-10-09 10:34:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 519",10,"Fall",NA,NA,"519 2017-10-09"
"1200","FMWT","508",38.04813,-121.91492,2017-10-09,2017-10-09 12:09:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 508",10,"Fall",NA,NA,"508 2017-10-09"
"1201","FMWT","513",38.0592,-121.86842,2017-10-09,2017-10-09 14:25:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 513",10,"Fall",NA,NA,"513 2017-10-09"
"1202","FMWT","608",38.0887,-121.88332,2017-10-09,2017-10-09 14:56:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 608",10,"Fall",NA,NA,"608 2017-10-09"
"1203","FMWT","704",38.07087,-121.77892,2017-10-10,2017-10-10 09:22:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 704",10,"Fall",NA,NA,"704 2017-10-10"
"1204","FMWT","706",38.0903,-121.74,2017-10-10,2017-10-10 10:35:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 706",10,"Fall",NA,NA,"706 2017-10-10"
"1205","FMWT","707",38.11397,-121.70797,2017-10-10,2017-10-10 10:58:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 707",10,"Fall",NA,NA,"707 2017-10-10"
"1206","FMWT","711",38.17595,-121.67028,2017-10-10,2017-10-10 13:11:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 711",10,"Fall",NA,NA,"711 2017-10-10"
"1207","FMWT","716",38.23787,-121.68438,2017-10-10,2017-10-10 14:41:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 716",10,"Fall",NA,NA,"716 2017-10-10"
"1208","FMWT","721",38.26815,-121.70277,2017-10-10,2017-10-10 15:01:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 721",10,"Fall",NA,NA,"721 2017-10-10"
"1209","FMWT","809",38.0512,-121.69305,2017-10-11,2017-10-11 09:07:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 809",10,"Fall",NA,NA,"809 2017-10-11"
"1210","FMWT","910",38.00228,-121.45037,2017-10-11,2017-10-11 13:57:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 910",10,"Fall",NA,NA,"910 2017-10-11"
"1211","FMWT","912",37.96883,-121.37172,2017-10-11,2017-10-11 15:01:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 912",10,"Fall",NA,NA,"912 2017-10-11"
"1212","FMWT","906",38.05412,-121.51653,2017-10-11,2017-10-11 12:47:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 906",10,"Fall",NA,NA,"906 2017-10-11"
"1213","FMWT","919",38.10572,-121.49525,2017-10-12,2017-10-12 12:00:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 919",10,"Fall",NA,NA,"919 2017-10-12"
"1214","FMWT","815",38.0913,-121.57587,2017-10-12,2017-10-12 15:18:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 815",10,"Fall",NA,NA,"815 2017-10-12"
"1215","FMWT","812",38.08792,-121.64883,2017-10-17,2017-10-17 09:32:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 812",10,"Fall",NA,NA,"812 2017-10-17"
"1216","FMWT","723",38.23615,-121.67348,2017-10-17,2017-10-17 10:56:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 723",10,"Fall",NA,NA,"723 2017-10-17"
"1217","FMWT","719",38.33428,-121.64733,2017-10-17,2017-10-17 11:24:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 719",10,"Fall",NA,NA,"719 2017-10-17"
"1218","FMWT","797",38.40462,-121.6156,2017-10-17,2017-10-17 12:30:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 797",10,"Fall",NA,NA,"797 2017-10-17"
"1219","FMWT","796",38.47387,-121.5844,2017-10-17,2017-10-17 12:56:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 796",10,"Fall",NA,NA,"796 2017-10-17"
"1220","FMWT","795",38.5377,-121.58468,2017-10-17,2017-10-17 14:05:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-10-01,2017,"FMWT 795",10,"Fall",NA,NA,"795 2017-10-17"
"1221","FMWT","405",38.03353,-122.15815,2017-11-01,2017-11-01 08:22:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 405",11,"Fall",NA,NA,"405 2017-11-01"
"1222","FMWT","411",38.06117,-122.06828,2017-11-01,2017-11-01 10:57:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 411",11,"Fall",NA,NA,"411 2017-11-01"
"1223","FMWT","501",38.06167,-122.01955,2017-11-01,2017-11-01 12:17:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 501",11,"Fall",NA,NA,"501 2017-11-01"
"1224","FMWT","504",38.05945,-121.9767,2017-11-01,2017-11-01 13:34:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 504",11,"Fall",NA,NA,"504 2017-11-01"
"1225","FMWT","416",38.0702,-122.09415,2017-11-02,2017-11-02 09:46:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 416",11,"Fall",NA,NA,"416 2017-11-02"
"1226","FMWT","418",38.09383,-122.06973,2017-11-02,2017-11-02 10:44:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 418",11,"Fall",NA,NA,"418 2017-11-02"
"1227","FMWT","602",38.11783,-122.04183,2017-11-02,2017-11-02 11:49:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 602",11,"Fall",NA,NA,"602 2017-11-02"
"1228","FMWT","606",38.1698,-122.02177,2017-11-02,2017-11-02 13:12:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 606",11,"Fall",NA,NA,"606 2017-11-02"
"1229","FMWT","802",38.03528,-121.83875,2017-11-02,2017-11-02 15:01:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 802",11,"Fall",NA,NA,"802 2017-11-02"
"1230","FMWT","804",38.02308,-121.79868,2017-11-06,2017-11-06 07:57:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 804",11,"Fall",NA,NA,"804 2017-11-06"
"1231","FMWT","519",38.07378,-121.94725,2017-11-06,2017-11-06 12:56:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 519",11,"Fall",NA,NA,"519 2017-11-06"
"1232","FMWT","508",38.04813,-121.91492,2017-11-06,2017-11-06 11:59:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 508",11,"Fall",NA,NA,"508 2017-11-06"
"1233","FMWT","513",38.0592,-121.86842,2017-11-06,2017-11-06 09:23:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 513",11,"Fall",NA,NA,"513 2017-11-06"
"1234","FMWT","608",38.0887,-121.88332,2017-11-06,2017-11-06 08:53:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 608",11,"Fall",NA,NA,"608 2017-11-06"
"1235","FMWT","704",38.07087,-121.77892,2017-11-07,2017-11-07 08:53:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 704",11,"Fall",NA,NA,"704 2017-11-07"
"1236","FMWT","706",38.0903,-121.74,2017-11-07,2017-11-07 09:49:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 706",11,"Fall",NA,NA,"706 2017-11-07"
"1237","FMWT","707",38.11397,-121.70797,2017-11-07,2017-11-07 10:12:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 707",11,"Fall",NA,NA,"707 2017-11-07"
"1238","FMWT","711",38.17595,-121.67028,2017-11-07,2017-11-07 12:23:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 711",11,"Fall",NA,NA,"711 2017-11-07"
"1239","FMWT","716",38.23787,-121.68438,2017-11-07,2017-11-07 13:41:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 716",11,"Fall",NA,NA,"716 2017-11-07"
"1240","FMWT","721",38.26815,-121.70277,2017-11-07,2017-11-07 14:02:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 721",11,"Fall",NA,NA,"721 2017-11-07"
"1241","FMWT","809",38.0512,-121.69305,2017-11-08,2017-11-08 09:07:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 809",11,"Fall",NA,NA,"809 2017-11-08"
"1242","FMWT","910",38.00228,-121.45037,2017-11-08,2017-11-08 13:51:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 910",11,"Fall",NA,NA,"910 2017-11-08"
"1243","FMWT","912",37.96883,-121.37172,2017-11-08,2017-11-08 14:56:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 912",11,"Fall",NA,NA,"912 2017-11-08"
"1244","FMWT","906",38.05412,-121.51653,2017-11-08,2017-11-08 12:44:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 906",11,"Fall",NA,NA,"906 2017-11-08"
"1245","FMWT","919",38.10572,-121.49525,2017-11-09,2017-11-09 07:54:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 919",11,"Fall",NA,NA,"919 2017-11-09"
"1246","FMWT","815",38.0913,-121.57587,2017-11-09,2017-11-09 12:40:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 815",11,"Fall",NA,NA,"815 2017-11-09"
"1247","FMWT","812",38.08792,-121.64883,2017-11-09,2017-11-09 14:07:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 812",11,"Fall",NA,NA,"812 2017-11-09"
"1248","FMWT","723",38.23615,-121.67348,2017-11-13,2017-11-13 09:32:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 723",11,"Fall",NA,NA,"723 2017-11-13"
"1249","FMWT","719",38.33428,-121.64733,2017-11-13,2017-11-13 10:02:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 719",11,"Fall",NA,NA,"719 2017-11-13"
"1250","FMWT","797",38.40462,-121.6156,2017-11-13,2017-11-13 11:06:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 797",11,"Fall",NA,NA,"797 2017-11-13"
"1251","FMWT","796",38.47387,-121.5844,2017-11-13,2017-11-13 11:36:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 796",11,"Fall",NA,NA,"796 2017-11-13"
"1252","FMWT","795",38.5377,-121.58468,2017-11-13,2017-11-13 12:44:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-11-01,2017,"FMWT 795",11,"Fall",NA,NA,"795 2017-11-13"
"1253","FMWT","405",38.03353,-122.15815,2017-12-04,2017-12-04 08:22:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 405",12,"Winter",NA,NA,"405 2017-12-04"
"1254","FMWT","411",38.06117,-122.06828,2017-12-05,2017-12-05 08:14:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 411",12,"Winter",NA,NA,"411 2017-12-05"
"1255","FMWT","501",38.06167,-122.01955,2017-12-05,2017-12-05 09:44:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 501",12,"Winter",NA,NA,"501 2017-12-05"
"1256","FMWT","504",38.05945,-121.9767,2017-12-05,2017-12-05 11:08:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 504",12,"Winter",NA,NA,"504 2017-12-05"
"1257","FMWT","416",38.0702,-122.09415,2017-12-06,2017-12-06 08:35:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 416",12,"Winter",NA,NA,"416 2017-12-06"
"1258","FMWT","418",38.09383,-122.06973,2017-12-06,2017-12-06 09:43:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 418",12,"Winter",NA,NA,"418 2017-12-06"
"1259","FMWT","602",38.11783,-122.04183,2017-12-05,2017-12-05 12:30:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 602",12,"Winter",NA,NA,"602 2017-12-05"
"1260","FMWT","606",38.1698,-122.02177,2017-12-06,2017-12-06 10:58:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 606",12,"Winter",NA,NA,"606 2017-12-06"
"1261","FMWT","802",38.03528,-121.83875,2017-12-06,2017-12-06 14:39:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 802",12,"Winter",NA,NA,"802 2017-12-06"
"1262","FMWT","804",38.02308,-121.79868,2017-12-06,2017-12-06 15:03:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 804",12,"Winter",NA,NA,"804 2017-12-06"
"1263","FMWT","519",38.07378,-121.94725,2017-12-06,2017-12-06 13:15:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 519",12,"Winter",NA,NA,"519 2017-12-06"
"1264","FMWT","508",38.04813,-121.91492,2017-12-07,2017-12-07 08:55:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 508",12,"Winter",NA,NA,"508 2017-12-07"
"1265","FMWT","513",38.0592,-121.86842,2017-12-07,2017-12-07 10:52:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 513",12,"Winter",NA,NA,"513 2017-12-07"
"1266","FMWT","608",38.0887,-121.88332,2017-12-07,2017-12-07 11:17:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 608",12,"Winter",NA,NA,"608 2017-12-07"
"1267","FMWT","704",38.07087,-121.77892,2017-12-07,2017-12-07 13:05:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 704",12,"Winter",NA,NA,"704 2017-12-07"
"1268","FMWT","706",38.0903,-121.74,2017-12-07,2017-12-07 14:00:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 706",12,"Winter",NA,NA,"706 2017-12-07"
"1269","FMWT","707",38.11397,-121.70797,2017-12-07,2017-12-07 14:17:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 707",12,"Winter",NA,NA,"707 2017-12-07"
"1270","FMWT","711",38.17595,-121.67028,2017-12-07,2017-12-07 16:16:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 711",12,"Winter",NA,NA,"711 2017-12-07"
"1271","FMWT","716",38.23787,-121.68438,2017-12-14,2017-12-14 11:54:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 716",12,"Winter",NA,NA,"716 2017-12-14"
"1272","FMWT","721",38.26815,-121.70277,2017-12-14,2017-12-14 10:58:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 721",12,"Winter",NA,NA,"721 2017-12-14"
"1273","FMWT","809",38.0512,-121.69305,2017-12-08,2017-12-08 09:28:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 809",12,"Winter",NA,NA,"809 2017-12-08"
"1274","FMWT","910",38.00228,-121.45037,2017-12-08,2017-12-08 14:29:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 910",12,"Winter",NA,NA,"910 2017-12-08"
"1275","FMWT","912",37.96883,-121.37172,2017-12-08,2017-12-08 12:53:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 912",12,"Winter",NA,NA,"912 2017-12-08"
"1276","FMWT","906",38.05412,-121.51653,2017-12-08,2017-12-08 15:34:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 906",12,"Winter",NA,NA,"906 2017-12-08"
"1277","FMWT","919",38.10572,-121.49525,2017-12-11,2017-12-11 08:00:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 919",12,"Winter",NA,NA,"919 2017-12-11"
"1278","FMWT","815",38.0913,-121.57587,2017-12-11,2017-12-11 14:50:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 815",12,"Winter",NA,NA,"815 2017-12-11"
"1279","FMWT","812",38.08792,-121.64883,2017-12-11,2017-12-11 16:08:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 812",12,"Winter",NA,NA,"812 2017-12-11"
"1280","FMWT","723",38.23615,-121.67348,2017-12-12,2017-12-12 11:21:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 723",12,"Winter",NA,NA,"723 2017-12-12"
"1281","FMWT","719",38.33428,-121.64733,2017-12-12,2017-12-12 15:22:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 719",12,"Winter",NA,NA,"719 2017-12-12"
"1282","FMWT","797",38.40462,-121.6156,2017-12-12,2017-12-12 14:07:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 797",12,"Winter",NA,NA,"797 2017-12-12"
"1283","FMWT","796",38.47387,-121.5844,2017-12-12,2017-12-12 13:39:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 796",12,"Winter",NA,NA,"796 2017-12-12"
"1284","FMWT","795",38.5377,-121.58468,2017-12-12,2017-12-12 12:30:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2017-12-01,2017,"FMWT 795",12,"Winter",NA,NA,"795 2017-12-12"
"1285","FMWT","804",38.02308,-121.79868,2018-09-07,2018-09-07 15:20:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2018-09-01,2018,"FMWT 804",9,"Fall",NA,NA,"804 2018-09-07"
"1286","FMWT","519",38.07378,-121.94725,2018-09-10,2018-09-10 10:32:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2018-09-01,2018,"FMWT 519",9,"Fall",NA,NA,"519 2018-09-10"
"1287","FMWT","508",38.04813,-121.91492,2018-09-10,2018-09-10 11:36:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2018-09-01,2018,"FMWT 508",9,"Fall",NA,NA,"508 2018-09-10"
"1288","FMWT","513",38.0592,-121.86842,2018-09-10,2018-09-10 13:26:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2018-09-01,2018,"FMWT 513",9,"Fall",NA,NA,"513 2018-09-10"
"1289","FMWT","608",38.0887,-121.88332,2018-09-10,2018-09-10 14:07:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2018-09-01,2018,"FMWT 608",9,"Fall",NA,NA,"608 2018-09-10"
"1290","FMWT","704",38.07087,-121.77892,2018-09-11,2018-09-11 07:49:00,NA,NA,NA,NA,FALSE,NA,NA,NA,2018-09-01,2018,"FMWT 704",9,"Fall",NA,NA,"704 2018-09-11"
